Date,Primary Type,Latitude,Longitude
3/5/2015 17:12,ASSAULT,41.77980195,-87.70330592
3/5/2015 17:08,BATTERY,41.76865279,-87.64464974
3/5/2015 17:05,BATTERY,41.75264457,-87.62156765
3/5/2015 17:00,CRIMINAL DAMAGE,41.69232884,-87.65402847
3/5/2015 17:00,ROBBERY,41.87383037,-87.7552233
3/5/2015 17:00,CRIMINAL DAMAGE,41.73475389,-87.55260749
3/5/2015 17:00,THEFT,41.95228273,-87.74714038
3/5/2015 17:00,DECEPTIVE PRACTICE,41.78100833,-87.64982654
3/5/2015 17:00,CRIMINAL DAMAGE,41.77257955,-87.61195148
3/5/2015 17:00,BATTERY,41.95328884,-87.7490943
3/5/2015 17:00,THEFT,41.90214744,-87.7191233
3/5/2015 16:50,BATTERY,41.73475389,-87.55260749
3/5/2015 16:44,BATTERY,41.80923727,-87.61890943
3/5/2015 16:43,NARCOTICS,41.7940382,-87.67329005
3/5/2015 16:43,BATTERY,41.90226231,-87.76487764
3/5/2015 16:40,NARCOTICS,41.79035918,-87.65370587
3/5/2015 16:35,ASSAULT,41.73569372,-87.65712931
3/5/2015 16:32,BATTERY,41.8531513,-87.70787955
3/5/2015 16:32,DECEPTIVE PRACTICE,41.70599147,-87.70240471
3/5/2015 16:30,BURGLARY,41.94698848,-87.67751162
3/5/2015 16:30,ASSAULT,41.93059049,-87.80082488
3/5/2015 16:25,OTHER OFFENSE,41.77257572,-87.58644388
3/5/2015 16:20,ASSAULT,,
3/5/2015 16:20,BURGLARY,41.88914295,-87.62663571
3/5/2015 16:20,THEFT,41.91170037,-87.73528508
3/5/2015 16:18,NARCOTICS,41.87256912,-87.71436536
3/5/2015 16:15,ASSAULT,41.85868216,-87.7213418
3/5/2015 16:15,NARCOTICS,41.70277271,-87.60458072
3/5/2015 16:14,NARCOTICS,41.87656467,-87.75379232
3/5/2015 16:13,THEFT,41.78101465,-87.76535949
3/5/2015 16:10,THEFT,41.83811549,-87.63231662
3/5/2015 16:09,CRIMINAL DAMAGE,41.73316829,-87.65098245
3/5/2015 16:08,ASSAULT,41.99823509,-87.66632063
3/5/2015 16:06,BATTERY,41.76425417,-87.5973682
3/5/2015 16:05,NARCOTICS,41.77880294,-87.70680236
3/5/2015 16:04,CRIMINAL TRESPASS,42.01832728,-87.6728378
3/5/2015 16:00,OTHER OFFENSE,41.7726306,-87.58644324
3/5/2015 16:00,THEFT,41.87076017,-87.66153809
3/5/2015 16:00,OTHER OFFENSE,41.85889673,-87.73078126
3/5/2015 16:00,BURGLARY,41.77414144,-87.79351306
3/5/2015 16:00,THEFT,41.85450474,-87.7258708
3/5/2015 16:00,DECEPTIVE PRACTICE,41.75152068,-87.71878396
3/5/2015 16:00,THEFT,41.87622437,-87.63087585
3/5/2015 16:00,OTHER OFFENSE,41.6754293,-87.62272652
3/5/2015 16:00,THEFT,,
3/5/2015 15:55,BATTERY,,
3/5/2015 15:55,OTHER OFFENSE,41.77268548,-87.58644261
3/5/2015 15:51,NARCOTICS,41.79198233,-87.6534577
3/5/2015 15:50,BATTERY,41.79425278,-87.66201492
3/5/2015 15:50,THEFT,41.976608,-87.65972436
3/5/2015 15:48,ASSAULT,41.98596655,-87.72837072
3/5/2015 15:46,DECEPTIVE PRACTICE,41.74451104,-87.60762303
3/5/2015 15:45,OTHER OFFENSE,41.77274311,-87.58644194
3/5/2015 15:45,BATTERY,41.75111628,-87.60410746
3/5/2015 15:45,BATTERY,41.71965365,-87.61910403
3/5/2015 15:44,THEFT,41.89578383,-87.67796964
3/5/2015 15:40,ASSAULT,41.77652398,-87.73383695
3/5/2015 15:40,ROBBERY,41.65569719,-87.5969587
3/5/2015 15:35,NARCOTICS,41.7509613,-87.64390437
3/5/2015 15:31,WEAPONS VIOLATION,41.72668485,-87.61562292
3/5/2015 15:31,NARCOTICS,41.96831554,-87.71136911
3/5/2015 15:30,OTHER OFFENSE,41.77276449,-87.58593212
3/5/2015 15:30,BATTERY,41.91682274,-87.74623782
3/5/2015 15:30,CRIMINAL DAMAGE,41.89298851,-87.7112153
3/5/2015 15:30,THEFT,41.70003294,-87.69980447
3/5/2015 15:30,THEFT,41.91329281,-87.70210872
3/5/2015 15:30,BATTERY,41.92421148,-87.76614535
3/5/2015 15:30,CRIMINAL DAMAGE,41.94626622,-87.74476206
3/5/2015 15:30,THEFT,41.72111413,-87.66197452
3/5/2015 15:30,THEFT,41.88066594,-87.6270743
3/5/2015 15:30,THEFT,41.71231506,-87.67560277
3/5/2015 15:29,BATTERY,41.80581507,-87.6188961
3/5/2015 15:28,WEAPONS VIOLATION,41.88288903,-87.76509713
3/5/2015 15:25,BATTERY,42.01753567,-87.66833801
3/5/2015 15:20,BATTERY,41.6569586,-87.60498765
3/5/2015 15:20,PUBLIC PEACE VIOLATION,41.79304399,-87.72900012
3/5/2015 15:20,ASSAULT,41.80234035,-87.58942486
3/5/2015 15:19,THEFT,41.86735892,-87.69699867
3/5/2015 15:15,BATTERY,41.85247973,-87.66419232
3/5/2015 15:15,NARCOTICS,41.76057827,-87.65652358
3/5/2015 15:15,ASSAULT,41.88618306,-87.71533203
3/5/2015 15:15,CRIM SEXUAL ASSAULT,41.85379321,-87.69536026
3/5/2015 15:10,NARCOTICS,41.73425769,-87.65050562
3/5/2015 15:06,OTHER OFFENSE,41.77361149,-87.60198305
3/5/2015 15:05,BATTERY,41.86695787,-87.72632933
3/5/2015 15:00,OFFENSE INVOLVING CHILDREN,41.73287696,-87.60573531
3/5/2015 15:00,ASSAULT,41.76812068,-87.66373171
3/5/2015 15:00,CRIMINAL TRESPASS,41.89184275,-87.62476957
3/5/2015 15:00,THEFT,41.93168819,-87.74301815
3/5/2015 15:00,THEFT,41.97657926,-87.65484445
3/5/2015 15:00,STALKING,42.00193286,-87.66090686
3/5/2015 15:00,OTHER OFFENSE,41.76889582,-87.73455315
3/5/2015 15:00,OFFENSE INVOLVING CHILDREN,41.90965508,-87.73565318
3/5/2015 15:00,OTHER OFFENSE,41.69988246,-87.53392945
3/5/2015 15:00,CRIM SEXUAL ASSAULT,41.93912242,-87.72413113
3/5/2015 15:00,THEFT,41.81530642,-87.623145
3/5/2015 15:00,THEFT,41.88356609,-87.69298197
3/5/2015 15:00,CRIMINAL DAMAGE,41.94807238,-87.81184343
3/5/2015 15:00,THEFT,41.73387862,-87.61401506
3/5/2015 15:00,THEFT,41.88204081,-87.63560437
3/5/2015 15:00,THEFT,,
3/5/2015 14:50,BATTERY,41.80240686,-87.64407936
3/5/2015 14:48,ROBBERY,41.93103173,-87.7758421
3/5/2015 14:45,BATTERY,41.85832811,-87.72133416
3/5/2015 14:45,NARCOTICS,41.87670809,-87.71244908
3/5/2015 14:45,BATTERY,41.93181561,-87.76611841
3/5/2015 14:40,OTHER OFFENSE,41.77279799,-87.5864413
3/5/2015 14:40,BATTERY,41.87863557,-87.73592395
3/5/2015 14:35,BATTERY,41.68991165,-87.63760757
3/5/2015 14:30,BURGLARY,41.73785949,-87.56344818
3/5/2015 14:30,BURGLARY,41.82279866,-87.68833774
3/5/2015 14:30,ROBBERY,41.91201037,-87.73632191
3/5/2015 14:30,THEFT,41.81079319,-87.7098434
3/5/2015 14:30,THEFT,41.98455178,-87.83672978
3/5/2015 14:26,DECEPTIVE PRACTICE,41.94604944,-87.64415902
3/5/2015 14:25,NARCOTICS,41.78686018,-87.61755189
3/5/2015 14:21,BATTERY,41.74583274,-87.63535884
3/5/2015 14:20,ROBBERY,41.86730464,-87.71570847
3/5/2015 14:19,CRIMINAL TRESPASS,41.75207193,-87.64422598
3/5/2015 14:15,BATTERY,41.81429417,-87.61657888
3/5/2015 14:02,ASSAULT,41.79376049,-87.64973508
3/5/2015 14:00,THEFT,41.94368362,-87.68802134
3/5/2015 14:00,OTHER OFFENSE,42.02050581,-87.67087213
3/5/2015 14:00,THEFT,42.01682622,-87.67331701
3/5/2015 14:00,THEFT,41.90949723,-87.69559577
3/5/2015 14:00,BATTERY,41.73025159,-87.54553277
3/5/2015 14:00,THEFT,41.89314218,-87.62946011
3/5/2015 13:55,CRIMINAL DAMAGE,41.730133,-87.60622422
3/5/2015 13:55,BATTERY,41.75902269,-87.55760956
3/5/2015 13:45,THEFT,41.7933307,-87.70369419
3/5/2015 13:40,ASSAULT,41.87847282,-87.70793013
3/5/2015 13:40,BATTERY,41.74593962,-87.65225438
3/5/2015 13:38,OTHER OFFENSE,41.92091512,-87.76937865
3/5/2015 13:35,THEFT,41.990549,-87.6730331
3/5/2015 13:30,ASSAULT,41.85181715,-87.64632403
3/5/2015 13:30,ASSAULT,41.75428469,-87.67096714
3/5/2015 13:30,THEFT,41.88282683,-87.62771151
3/5/2015 13:28,CRIMINAL TRESPASS,41.98535358,-87.7781344
3/5/2015 13:26,INTERFERENCE WITH PUBLIC OFFICER,41.69272473,-87.6044232
3/5/2015 13:22,BATTERY,41.75530019,-87.56231988
3/5/2015 13:20,BATTERY,41.900207,-87.66266576
3/5/2015 13:11,NARCOTICS,41.74962823,-87.64264334
3/5/2015 13:06,DECEPTIVE PRACTICE,41.80928421,-87.60670535
3/5/2015 13:05,MOTOR VEHICLE THEFT,41.79089371,-87.67528415
3/5/2015 13:00,OTHER OFFENSE,41.80244892,-87.59904751
3/5/2015 13:00,NARCOTICS,41.96552002,-87.65668631
3/5/2015 13:00,CRIMINAL TRESPASS,41.88801251,-87.62266346
3/5/2015 13:00,BATTERY,41.72185717,-87.57913397
3/5/2015 13:00,BATTERY,41.75122501,-87.6148329
3/5/2015 13:00,CRIMINAL DAMAGE,41.70072144,-87.68158724
3/5/2015 13:00,BATTERY,41.70986559,-87.53422328
3/5/2015 13:00,BURGLARY,41.76417535,-87.58096248
3/5/2015 12:55,BATTERY,41.7712157,-87.61810709
3/5/2015 12:44,THEFT,41.87103473,-87.68787874
3/5/2015 12:40,BATTERY,41.79416027,-87.59504956
3/5/2015 12:37,BATTERY,41.87733632,-87.76432381
3/5/2015 12:30,THEFT,41.90221247,-87.74893568
3/5/2015 12:29,NARCOTICS,41.96494021,-87.6570197
3/5/2015 12:25,WEAPONS VIOLATION,41.72668485,-87.61562292
3/5/2015 12:24,NARCOTICS,41.72668485,-87.61562292
3/5/2015 12:20,PUBLIC PEACE VIOLATION,41.77508408,-87.66912543
3/5/2015 12:15,DECEPTIVE PRACTICE,41.76294737,-87.55969555
3/5/2015 12:15,BATTERY,41.79269016,-87.77007867
3/5/2015 12:15,CRIMINAL DAMAGE,41.76567096,-87.64211208
3/5/2015 12:14,DECEPTIVE PRACTICE,41.95374299,-87.71324971
3/5/2015 12:08,NARCOTICS,41.88105988,-87.72827799
3/5/2015 12:00,OTHER OFFENSE,41.93645023,-87.65059864
3/5/2015 12:00,ASSAULT,41.7703557,-87.72513306
3/5/2015 12:00,BATTERY,41.85405034,-87.68056151
3/5/2015 12:00,THEFT,41.91087521,-87.65821895
3/5/2015 12:00,CRIMINAL DAMAGE,41.81016307,-87.72229903
3/5/2015 12:00,BURGLARY,41.69178804,-87.6917242
3/5/2015 12:00,BATTERY,41.88682947,-87.74702298
3/5/2015 12:00,BURGLARY,41.96103672,-87.67762128
3/5/2015 12:00,BURGLARY,41.73307656,-87.6069201
3/5/2015 12:00,BURGLARY,41.82314004,-87.71958913
3/5/2015 12:00,THEFT,41.8342695,-87.62317392
3/5/2015 12:00,DECEPTIVE PRACTICE,41.88169644,-87.629538
3/5/2015 12:00,THEFT,41.91738273,-87.7174561
3/5/2015 12:00,DECEPTIVE PRACTICE,41.89347547,-87.72011726
3/5/2015 11:55,THEFT,41.76761462,-87.6640119
3/5/2015 11:50,OTHER OFFENSE,41.75705193,-87.56163187
3/5/2015 11:47,OTHER OFFENSE,41.89956166,-87.72881596
3/5/2015 11:45,CRIMINAL DAMAGE,41.95954605,-87.67704094
3/5/2015 11:45,ASSAULT,41.75110241,-87.60538294
3/5/2015 11:45,ASSAULT,41.75051538,-87.59895438
3/5/2015 11:40,NARCOTICS,41.86349929,-87.71792575
3/5/2015 11:35,DECEPTIVE PRACTICE,41.76464325,-87.63327827
3/5/2015 11:30,NARCOTICS,41.88453217,-87.72895399
3/5/2015 11:30,PUBLIC PEACE VIOLATION,41.79101531,-87.68899016
3/5/2015 11:30,THEFT,41.75739576,-87.58624975
3/5/2015 11:20,OTHER OFFENSE,41.89899182,-87.71712227
3/5/2015 11:15,BATTERY,41.86737227,-87.71399696
3/5/2015 11:15,NARCOTICS,41.87199772,-87.70365339
3/5/2015 11:11,THEFT,41.95300962,-87.78771618
3/5/2015 11:10,NARCOTICS,41.6570697,-87.61742831
3/5/2015 11:05,ROBBERY,41.84812069,-87.71745656
3/5/2015 11:00,OTHER OFFENSE,41.78339304,-87.61342157
3/5/2015 11:00,THEFT,41.89227764,-87.68199413
3/5/2015 11:00,BATTERY,41.83709277,-87.71872191
3/5/2015 11:00,ASSAULT,41.92220569,-87.69262517
3/5/2015 11:00,THEFT,41.86701264,-87.6242912
3/5/2015 10:45,THEFT,42.00045072,-87.66085993
3/5/2015 10:45,THEFT,41.77950661,-87.5960316
3/5/2015 10:40,NARCOTICS,41.97778029,-87.69536361
3/5/2015 10:38,NARCOTICS,41.87302212,-87.74521053
3/5/2015 10:38,NARCOTICS,41.98031912,-87.77216117
3/5/2015 10:37,NARCOTICS,41.73712806,-87.55711467
3/5/2015 10:37,CRIMINAL DAMAGE,41.84840486,-87.6931419
3/5/2015 10:30,MOTOR VEHICLE THEFT,41.8412319,-87.65545413
3/5/2015 10:30,CRIMINAL TRESPASS,41.8995465,-87.62399018
3/5/2015 10:30,ASSAULT,41.74734379,-87.60037205
3/5/2015 10:30,THEFT,41.8950183,-87.62440023
3/5/2015 10:30,DECEPTIVE PRACTICE,41.97422126,-87.65147883
3/5/2015 10:30,THEFT,41.97511161,-87.67952164
3/5/2015 10:30,THEFT,41.93980997,-87.65073555
3/5/2015 10:25,CRIMINAL TRESPASS,41.94800105,-87.66418682
3/5/2015 10:23,THEFT,41.7586917,-87.57628383
3/5/2015 10:21,OTHER OFFENSE,41.84652995,-87.69797953
3/5/2015 10:20,BURGLARY,41.86830218,-87.68800903
3/5/2015 10:20,OTHER OFFENSE,41.91154177,-87.77293668
3/5/2015 10:10,CRIMINAL DAMAGE,41.90199439,-87.70956671
3/5/2015 10:00,THEFT,,
3/5/2015 10:00,DECEPTIVE PRACTICE,41.77342213,-87.58831472
3/5/2015 10:00,THEFT,41.75464436,-87.74138513
3/5/2015 10:00,DECEPTIVE PRACTICE,41.89301573,-87.63888965
3/5/2015 9:50,BATTERY,41.75439563,-87.55717785
3/5/2015 9:45,BATTERY,41.76586136,-87.68464528
3/5/2015 9:42,ASSAULT,41.86782231,-87.70189905
3/5/2015 9:35,CRIMINAL TRESPASS,41.75086324,-87.62596666
3/5/2015 9:33,ROBBERY,41.95339194,-87.75700476
3/5/2015 9:30,THEFT,41.84656735,-87.69482648
3/5/2015 9:30,THEFT,41.93432733,-87.76129266
3/5/2015 9:29,ASSAULT,41.79559024,-87.61939474
3/5/2015 9:25,BATTERY,41.95043355,-87.71022325
3/5/2015 9:15,ROBBERY,41.76779007,-87.57894445
3/5/2015 9:15,DECEPTIVE PRACTICE,41.76437714,-87.61990949
3/5/2015 9:10,THEFT,41.80306465,-87.7219777
3/5/2015 9:10,BATTERY,41.76879826,-87.65433672
3/5/2015 9:05,ASSAULT,41.73720256,-87.57318376
3/5/2015 9:00,WEAPONS VIOLATION,41.74383421,-87.54288969
3/5/2015 9:00,THEFT,41.84634808,-87.69487637
3/5/2015 9:00,BATTERY,41.8781111,-87.62752838
3/5/2015 9:00,BURGLARY,41.74266368,-87.57650145
3/5/2015 9:00,BURGLARY,41.7123838,-87.61161408
3/5/2015 9:00,ASSAULT,41.73833768,-87.64990914
3/5/2015 9:00,CRIM SEXUAL ASSAULT,41.79001391,-87.64640863
3/5/2015 9:00,DECEPTIVE PRACTICE,41.88809742,-87.76783845
3/5/2015 9:00,THEFT,41.94456184,-87.73516186
3/5/2015 9:00,THEFT,41.76548621,-87.62085391
3/5/2015 9:00,OTHER OFFENSE,41.69570363,-87.62215187
3/5/2015 9:00,OTHER OFFENSE,41.74530055,-87.57602342
3/5/2015 9:00,CRIMINAL DAMAGE,41.69510229,-87.53755131
3/5/2015 9:00,NARCOTICS,41.73453247,-87.65102663
3/5/2015 9:00,PROSTITUTION,41.8995465,-87.62399018
3/5/2015 9:00,BATTERY,41.88195818,-87.72481764
3/5/2015 9:00,CRIMINAL DAMAGE,41.68337649,-87.61691347
3/5/2015 8:50,BATTERY,41.79560514,-87.6732813
3/5/2015 8:44,NARCOTICS,41.87341496,-87.71092415
3/5/2015 8:40,BATTERY,41.70791325,-87.56586378
3/5/2015 8:40,CRIMINAL TRESPASS,41.77634092,-87.61178468
3/5/2015 8:34,BATTERY,41.81443255,-87.60845565
3/5/2015 8:30,NARCOTICS,41.87019477,-87.70215841
3/5/2015 8:30,THEFT,41.98958754,-87.66010618
3/5/2015 8:30,CRIMINAL DAMAGE,41.84638658,-87.73096105
3/5/2015 8:30,OTHER OFFENSE,41.74456187,-87.56684925
3/5/2015 8:30,ASSAULT,41.87722058,-87.70525816
3/5/2015 8:20,ASSAULT,41.69896595,-87.63186354
3/5/2015 8:20,NARCOTICS,41.88029006,-87.75299119
3/5/2015 8:15,BATTERY,41.87488736,-87.68636392
3/5/2015 8:10,ROBBERY,41.73886926,-87.58925284
3/5/2015 8:04,CRIMINAL TRESPASS,41.97631143,-87.904977
3/5/2015 8:00,BURGLARY,41.77733693,-87.61570003
3/5/2015 8:00,THEFT,41.87890173,-87.71568494
3/5/2015 8:00,CRIMINAL DAMAGE,41.97633098,-87.74943907
3/5/2015 8:00,ASSAULT,41.86346071,-87.70321953
3/5/2015 8:00,CRIMINAL DAMAGE,41.87549852,-87.75351922
3/5/2015 8:00,OTHER OFFENSE,41.7532462,-87.56009059
3/5/2015 8:00,THEFT,41.94969279,-87.65738308
3/5/2015 7:45,BATTERY,41.87689848,-87.62446467
3/5/2015 7:45,MOTOR VEHICLE THEFT,41.68709446,-87.66652027
3/5/2015 7:40,BATTERY,41.99164995,-87.67695403
3/5/2015 7:30,OTHER OFFENSE,41.76442287,-87.62020222
3/5/2015 7:30,MOTOR VEHICLE THEFT,41.92710513,-87.72303279
3/5/2015 7:30,CRIMINAL TRESPASS,41.82397549,-87.60343172
3/5/2015 7:30,DECEPTIVE PRACTICE,41.65461779,-87.6024123
3/5/2015 7:25,CRIMINAL DAMAGE,41.87791135,-87.64160521
3/5/2015 7:20,THEFT,41.7863579,-87.61753914
3/5/2015 7:20,MOTOR VEHICLE THEFT,41.73246711,-87.65631684
3/5/2015 7:12,ASSAULT,41.87806806,-87.62811637
3/5/2015 7:10,ASSAULT,41.8806152,-87.70626046
3/5/2015 7:03,NARCOTICS,41.76671264,-87.67557164
3/5/2015 7:00,THEFT,41.78009079,-87.63056581
3/5/2015 7:00,THEFT,41.89914743,-87.72468754
3/5/2015 7:00,THEFT,41.87725819,-87.70160789
3/5/2015 7:00,DECEPTIVE PRACTICE,41.85844111,-87.62409223
3/5/2015 7:00,BURGLARY,41.75907496,-87.57906119
3/5/2015 7:00,DECEPTIVE PRACTICE,41.82885307,-87.6241841
3/5/2015 6:53,CRIMINAL TRESPASS,41.89602652,-87.62413197
3/5/2015 6:50,ASSAULT,41.91303338,-87.77549542
3/5/2015 6:45,BURGLARY,41.80321139,-87.5917181
3/5/2015 6:39,MOTOR VEHICLE THEFT,41.87125392,-87.68781779
3/5/2015 6:30,THEFT,41.88915755,-87.64302272
3/5/2015 6:00,CRIMINAL DAMAGE,,
3/5/2015 6:00,MOTOR VEHICLE THEFT,41.82350505,-87.65054511
3/5/2015 6:00,MOTOR VEHICLE THEFT,41.82350505,-87.65054511
3/5/2015 6:00,BURGLARY,41.81100724,-87.68749132
3/5/2015 5:55,ASSAULT,41.72908879,-87.628019
3/5/2015 5:54,BURGLARY,41.9973707,-87.70423997
3/5/2015 5:43,OTHER OFFENSE,41.75943778,-87.64562426
3/5/2015 5:31,OTHER OFFENSE,41.69510765,-87.63145144
3/5/2015 5:30,THEFT,41.6586008,-87.59868949
3/5/2015 5:25,BURGLARY,41.89257155,-87.74831839
3/5/2015 5:25,CRIMINAL DAMAGE,41.85461262,-87.70762672
3/5/2015 5:15,CRIMINAL DAMAGE,41.91958797,-87.68001157
3/5/2015 5:00,BURGLARY,41.73196841,-87.66582923
3/5/2015 5:00,CRIMINAL TRESPASS,41.85438185,-87.65769018
3/5/2015 4:50,THEFT,41.77113693,-87.6222174
3/5/2015 4:45,THEFT,41.68295668,-87.65166696
3/5/2015 4:30,OTHER OFFENSE,41.8957208,-87.61864058
3/5/2015 4:28,OTHER OFFENSE,41.87742667,-87.68749497
3/5/2015 4:12,CRIMINAL DAMAGE,41.88477229,-87.75752639
3/5/2015 4:00,THEFT,41.82465473,-87.63319359
3/5/2015 4:00,THEFT,41.75087516,-87.62567335
3/5/2015 4:00,THEFT,41.8276459,-87.68023176
3/5/2015 4:00,BATTERY,41.95260417,-87.70568031
3/5/2015 4:00,BATTERY,42.014011,-87.6667225
3/5/2015 4:00,BATTERY,41.89320364,-87.71395315
3/5/2015 3:40,DECEPTIVE PRACTICE,41.96243626,-87.65541367
3/5/2015 3:40,THEFT,41.90230655,-87.62566407
3/5/2015 3:30,BATTERY,41.8785168,-87.68372019
3/5/2015 3:25,PUBLIC PEACE VIOLATION,41.79138855,-87.65980792
3/5/2015 3:20,OTHER OFFENSE,41.75280552,-87.74135439
3/5/2015 3:20,CRIMINAL DAMAGE,41.76955827,-87.69056493
3/5/2015 3:15,ROBBERY,41.77781272,-87.69443107
3/5/2015 3:10,BATTERY,41.85112245,-87.71634866
3/5/2015 3:10,BATTERY,41.75710654,-87.5628187
3/5/2015 3:00,BATTERY,41.81954194,-87.61056251
3/5/2015 3:00,BATTERY,41.78341454,-87.62393703
3/5/2015 3:00,BATTERY,41.79827142,-87.69988305
3/5/2015 2:45,CRIMINAL DAMAGE,41.96323506,-87.70816082
3/5/2015 2:26,PUBLIC PEACE VIOLATION,41.89121756,-87.75134606
3/5/2015 2:15,NARCOTICS,41.89210471,-87.7041354
3/5/2015 2:00,THEFT,41.89093466,-87.63016747
3/5/2015 2:00,BATTERY,41.88702534,-87.61660379
3/5/2015 2:00,THEFT,41.82360351,-87.62333215
3/5/2015 2:00,THEFT,41.96496071,-87.72441452
3/5/2015 1:55,PUBLIC PEACE VIOLATION,41.91931263,-87.76717713
3/5/2015 1:38,BATTERY,41.74779375,-87.56753638
3/5/2015 1:30,ASSAULT,41.89554694,-87.72623499
3/5/2015 1:20,THEFT,41.89320364,-87.71395315
3/5/2015 1:10,BATTERY,41.78292887,-87.62040051
3/5/2015 1:00,ASSAULT,41.76915499,-87.62035509
3/5/2015 0:43,BATTERY,41.76981112,-87.58585277
3/5/2015 0:41,OTHER OFFENSE,41.78712695,-87.64549709
3/5/2015 0:40,DECEPTIVE PRACTICE,41.94923837,-87.6496939
3/5/2015 0:35,NARCOTICS,41.81185755,-87.69084284
3/5/2015 0:30,ROBBERY,41.76181442,-87.56466835
3/5/2015 0:30,BATTERY,41.87651357,-87.75782085
3/5/2015 0:30,CRIMINAL DAMAGE,41.71095195,-87.55172359
3/5/2015 0:30,CRIMINAL DAMAGE,41.96435966,-87.72440186
3/5/2015 0:30,BATTERY,41.8740044,-87.68599831
3/5/2015 0:26,ARSON,41.85041611,-87.73323927
3/5/2015 0:15,CRIMINAL DAMAGE,41.81158612,-87.7002801
3/5/2015 0:13,NARCOTICS,41.88376307,-87.76648487
3/5/2015 0:09,OTHER OFFENSE,41.88574744,-87.64914829
3/5/2015 0:02,NARCOTICS,41.89191531,-87.76186957
3/5/2015 0:01,DECEPTIVE PRACTICE,42.01249458,-87.67643434
3/5/2015 0:01,THEFT,41.92114343,-87.77060758
3/5/2015 0:01,CRIMINAL DAMAGE,41.71095195,-87.55172359
3/5/2015 0:01,OTHER OFFENSE,41.98574088,-87.6550966
3/5/2015 0:01,DECEPTIVE PRACTICE,41.77340359,-87.71619221
3/5/2015 0:00,CRIMINAL DAMAGE,41.9539762,-87.71222543
3/4/2015 23:56,BATTERY,41.93769548,-87.71950268
3/4/2015 23:49,INTERFERENCE WITH PUBLIC OFFICER,41.6780564,-87.62998949
3/4/2015 23:47,NARCOTICS,41.82188596,-87.69988516
3/4/2015 23:35,OTHER OFFENSE,41.91035563,-87.72742094
3/4/2015 23:30,BATTERY,41.8568664,-87.72254844
3/4/2015 23:20,NARCOTICS,41.85883603,-87.71778325
3/4/2015 23:20,ASSAULT,41.89675401,-87.67438952
3/4/2015 23:12,NARCOTICS,41.68523832,-87.62019136
3/4/2015 23:00,BATTERY,41.90610669,-87.73143227
3/4/2015 23:00,CRIMINAL DAMAGE,41.93918236,-87.72872123
3/4/2015 23:00,THEFT,41.96277629,-87.65490634
3/4/2015 23:00,BATTERY,41.79351336,-87.63195574
3/4/2015 22:55,BATTERY,41.78922155,-87.66703606
3/4/2015 22:48,ASSAULT,41.88943854,-87.75554534
3/4/2015 22:45,BATTERY,41.73392591,-87.61105423
3/4/2015 22:40,CRIMINAL DAMAGE,41.79768374,-87.64863351
3/4/2015 22:36,BATTERY,41.96764821,-87.73925552
3/4/2015 22:21,THEFT,41.78299159,-87.66507296
3/4/2015 22:20,THEFT,41.74533904,-87.6027364
3/4/2015 22:11,THEFT,41.97616325,-87.90571352
3/4/2015 22:07,NARCOTICS,41.73333055,-87.64368627
3/4/2015 22:00,THEFT,41.87308367,-87.68672358
3/4/2015 22:00,NARCOTICS,41.87518343,-87.72341686
3/4/2015 22:00,NARCOTICS,41.82400788,-87.6770181
3/4/2015 22:00,PUBLIC PEACE VIOLATION,41.75020553,-87.64417998
3/4/2015 22:00,ROBBERY,41.84570962,-87.62661844
3/4/2015 22:00,THEFT,41.78213462,-87.63495795
3/4/2015 22:00,CRIMINAL DAMAGE,41.79029706,-87.68570809
3/4/2015 22:00,THEFT,41.93698257,-87.76659085
3/4/2015 22:00,THEFT,41.93574627,-87.68442241
3/4/2015 21:57,OTHER OFFENSE,41.96079796,-87.75036036
3/4/2015 21:55,OTHER OFFENSE,41.79845896,-87.68919432
3/4/2015 21:50,MOTOR VEHICLE THEFT,41.98440391,-87.71120519
3/4/2015 21:45,THEFT,41.86986308,-87.63943034
3/4/2015 21:38,THEFT,41.91989453,-87.66179826
3/4/2015 21:35,THEFT,41.90976604,-87.74331201
3/4/2015 21:35,ASSAULT,41.73528802,-87.70256872
3/4/2015 21:35,DECEPTIVE PRACTICE,41.7771885,-87.80075763
3/4/2015 21:30,THEFT,41.75587907,-87.6517205
3/4/2015 21:30,THEFT,41.94378833,-87.78011248
3/4/2015 21:30,BATTERY,41.90116252,-87.76169162
3/4/2015 21:25,NARCOTICS,41.69133949,-87.70340832
3/4/2015 21:20,NARCOTICS,41.88029006,-87.75299119
3/4/2015 21:20,NARCOTICS,41.7903108,-87.65341302
3/4/2015 21:20,NARCOTICS,41.69251521,-87.62090185
3/4/2015 21:15,CRIMINAL DAMAGE,41.96150514,-87.68326398
3/4/2015 21:13,DECEPTIVE PRACTICE,41.74759366,-87.61341491
3/4/2015 21:11,NARCOTICS,41.87352015,-87.71058533
3/4/2015 21:10,CRIMINAL DAMAGE,41.78533761,-87.68610267
3/4/2015 21:07,NARCOTICS,41.80424293,-87.66500256
3/4/2015 21:06,BATTERY,42.01985132,-87.66637078
3/4/2015 21:04,NARCOTICS,41.92322585,-87.68080859
3/4/2015 21:00,THEFT,41.79587912,-87.6328871
3/4/2015 21:00,ASSAULT,41.75249716,-87.57952301
3/4/2015 21:00,ROBBERY,41.8303716,-87.67793646
3/4/2015 21:00,MOTOR VEHICLE THEFT,41.74509521,-87.65704166
